Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
"Trademark applications, direct resident",IP.TMK.RESD,"Bahamas, The",BHS,48,..,..,..,..,45,55,170,191,425,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Bahrain,BHR,112,215,343,..,269,310,429,415,380,371,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Bangladesh,BGD,2008,4639,7447,7857,8632,8294,8001,7930,9322,8580,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Barbados,BRB,..,..,168,135,142,196,223,246,159,202,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Belarus,BLR,..,1344,3703,3921,3649,4302,3989,2055,1726,1768,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Belgium,BEL,14466,22961,20107,20850,21142,20167,19688,19086,20661,20119,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Belize,BLZ,..,..,..,..,137,120,77,103,120,98,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Bhutan,BTN,..,3,..,..,8,24,13,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Bolivia,BOL,214,662,..,1678,2287,2642,2649,2467,..,3000,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Bosnia and Herzegovina,BIH,..,104,..,298,243,224,276,257,326,328,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Botswana,BWA,..,..,..,..,329,411,358,359,..,537,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Brazil,BRA,57769,86960,94361,104168,122671,120530,132330,127925,130720,137878,..,..
"Trademark applications, direct resident",IP.TMK.RESD,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Brunei Darussalam,BRN,9,31,35,33,19,53,41,101,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Bulgaria,BGR,382,3256,4578,4308,4058,3840,3680,4205,4096,4234,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Burkina Faso,BFA,..,5,..,34,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Burundi,BDI,14,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Cambodia,KHM,..,281,806,840,903,968,968,1182,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Canada,CAN,13948,22080,18663,20449,21337,21741,21449,21348,22589,23652,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Chile,CHL,13604,23657,27279,30133,25254,23577,23876,22906,22995,24944,..,..
"Trademark applications, direct resident",IP.TMK.RESD,China,CHN,50853,181717,741785,973514,1273859,1502582,1733387,1997058,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Colombia,COL,7543,6965,12681,15772,16976,18591,15538,15386,17969,17764,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Costa Rica,CRI,1042,4038,..,5767,6759,6002,..,5120,5985,6797,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Croatia,HRV,..,788,1331,1620,1461,1328,1374,1442,1265,1347,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Cuba,CUB,160,716,211,..,256,778,494,690,626,656,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Cyprus,CYP,675,..,26,768,655,794,643,741,696,1056,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Czech Republic,CZE,..,7643,7235,7795,8092,8208,8302,7643,7850,7439,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Denmark,DNK,3289,3788,3244,3401,3061,2803,2795,2694,2851,2674,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Djibouti,DJI,..,..,..,..,..,..,17,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Dominica,DMA,55,104,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Dominican Republic,DOM,..,..,..,..,..,..,5248,5624,6122,6599,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Ecuador,ECU,2399,4145,7925,8750,..,..,11739,15006,10247,9254,..,..
"Trademark applications, direct resident",IP.TMK.RESD,"Egypt, Arab Rep.",EGY,..,5007,10273,14079,10124,10773,9940,11390,12327,10791,..,..
"Trademark applications, direct resident",IP.TMK.RESD,El Salvador,SLV,1535,..,..,..,..,..,..,..,4419,3621,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Estonia,EST,..,884,1043,1067,888,857,995,1116,1092,975,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Ethiopia,ETH,177,346,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Finland,FIN,1981,2907,3165,3336,3404,3377,3477,2950,2968,3438,..,..
"Trademark applications, direct resident",IP.TMK.RESD,France,FRA,67772,89861,76540,85638,85715,82717,82632,82466,86964,84037,..,..
"Trademark applications, direct resident",IP.TMK.RESD,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,"Gambia, The",GMB,..,24,17,16,30,23,56,45,45,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Georgia,GEO,..,296,621,641,841,753,805,915,1092,1480,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Germany,DEU,2720,81977,65723,65516,60614,56714,57049,63027,65263,65293,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Ghana,GHA,57,..,..,..,..,..,..,..,883,900,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Greece,GRC,..,6603,..,4010,4065,1,..,..,..,1,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Grenada,GRD,..,..,..,..,..,..,40,4,9,12,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Guatemala,GTM,3042,4658,3387,3778,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Guinea-Bissau,GNB,..,..,..,..,11,12,14,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Guyana,GUY,13,..,..,..,..,11,16,20,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Haiti,HTI,..,..,600,409,608,567,622,460,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Honduras,HND,614,1554,1828,1930,2089,1929,2073,1956,2043,2185,..,..
"Trademark applications, direct resident",IP.TMK.RESD,"Hong Kong SAR, China",HKG,3214,7598,9454,10902,11703,13204,13596,15173,14376,13336,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Hungary,HUN,1373,4693,3240,3481,3773,2474,3428,3489,3179,3671,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Iceland,ISL,203,960,486,634,689,667,611,688,640,746,..,..
"Trademark applications, direct resident",IP.TMK.RESD,India,IND,18713,67262,134403,172120,176386,176044,183172,200140,250585,264662,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Indonesia,IDN,16711,..,37759,43269,50653,..,44288,34521,37090,48756,..,..
"Trademark applications, direct resident",IP.TMK.RESD,"Iran, Islamic Rep.",IRN,2195,9173,23465,25388,26825,24879,31732,1,..,51622,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Ireland,IRL,620,1258,1569,1539,1487,1619,1704,1905,1982,1952,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Israel,ISR,1020,2997,2734,2569,2514,2186,2244,2379,2507,2341,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Italy,ITA,..,6,34507,36158,37004,34617,36006,35560,..,37104,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Jamaica,JAM,173,320,827,973,1119,948,760,865,1395,1154,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Japan,JPN,151935,124362,90473,92162,84674,95547,92505,100044,117956,133335,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Jordan,JOR,..,3307,..,1907,2298,2286,2113,2553,2725,3013,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Kazakhstan,KAZ,..,1548,1755,1611,1891,2245,2371,2559,2357,3084,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Kenya,KEN,..,..,1675,2031,2488,2328,2816,1,3437,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,"Korea, Dem. People’s Rep.",PRK,11704,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,"Korea, Rep.",KOR,33564,90596,108170,106896,112578,120341,135233,138046,160026,157113,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Kyrgyz Republic,KGZ,..,45,..,..,180,184,232,274,243,187,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Lao PDR,LAO,..,25,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Latvia,LVA,..,995,1107,1260,1267,1297,1188,1205,1547,1182,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Lebanon,LBN,..,..,..,..,..,..,610,712,930,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Liechtenstein,LIE,102,3,7,4,4,3,196,218,176,168,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Lithuania,LTU,..,1514,1833,1963,1980,1996,2009,2182,2193,2390,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,"Macao SAR, China",MAC,..,84,790,765,1240,985,1191,1421,1833,1684,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Madagascar,MDG,..,227,571,610,621,739,633,800,638,860,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Malawi,MWI,135,105,126,205,401,409,334,393,428,499,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Malaysia,MYS,3614,6303,12810,13099,13001,14044,14705,15400,15940,18527,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Malta,MLT,169,232,446,450,423,405,503,422,410,435,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Mauritius,MUS,213,..,..,..,826,839,787,855,991,1110,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Mexico,MEX,15863,36698,59277,68928,71091,76010,77265,81101,90684,98739,..,..
"Trademark applications, direct resident",IP.TMK.RESD,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Moldova,MDA,..,540,1050,1401,1300,1288,1299,1483,1251,1273,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Monaco,MCO,199,380,315,1,391,379,412,399,337,384,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Mongolia,MNG,40,121,328,539,..,..,..,1026,1197,1138,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Montenegro,MNE,..,..,..,66,94,87,94,123,109,135,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Morocco,MAR,1228,2553,5681,5523,5491,5656,5820,6165,6139,7216,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Mozambique,MOZ,..,244,1209,1066,955,1388,1112,1274,1157,1291,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Myanmar,MMR,..,..,..,3821,4007,4422,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Namibia,NAM,55,..,..,..,..,439,332,364,1611,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Nepal,NPL,..,660,..,..,2204,2471,2845,2942,2464,3215,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,New Zealand,NZL,3528,8224,8438,8429,8632,9241,8087,8910,8791,9201,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Nicaragua,NIC,202,1164,..,..,..,..,1146,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Nigeria,NGA,1392,..,..,..,20560,17182,19332,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,North Macedonia,MKD,..,736,898,945,917,876,739,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Norway,NOR,1410,3802,3443,3627,3413,3427,3508,4025,4157,4324,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Oman,OMN,..,..,..,..,1,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Pakistan,PAK,2158,5465,12437,..,14003,15323,15708,20576,23544,27017,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Panama,PAN,1688,2057,3571,3702,4167,4455,3459,3397,3788,3609,..,..
"Trademark applications, direct resident",IP.TMK.RESD,Papua New Guinea,PNG,29,35,..,..,..,139,180,117,109,108,..,..
